Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
22/12/2021,20.695,20.8176,20.8649,20.6975,115.78K,-0.51%
23/12/2021,20.625,20.7115,20.7455,20.6138,128.29K,-0.34%
24/12/2021,20.6,20.647,20.6682,20.5725,39.00K,-0.12%
27/12/2021,20.672,20.6175,20.7454,20.5812,58.26K,0.35%
28/12/2021,20.642,20.6885,20.722,20.5605,65.27K,-0.15%
29/12/2021,20.559,20.658,20.6828,20.548,63.76K,-0.40%
30/12/2021,20.4586,20.5745,20.6122,20.4542,58.73K,-0.49%
31/12/2021,20.487,20.4636,20.5265,20.3269,56.72K,0.14%
03/01/2022,20.494,20.4944,20.6605,20.4104,79.92K,0.03%
04/01/2022,20.501,20.5115,20.6423,20.4149,87.41K,0.03%
05/01/2022,20.565,20.515,20.612,20.3424,71.14K,0.31%
06/01/2022,20.486,20.582,20.7612,20.4039,75.52K,-0.38%
07/01/2022,20.36,20.504,20.5223,20.3525,65.87K,-0.62%
10/01/2022,20.36,20.371,20.5294,20.3515,96.10K,0.00%
11/01/2022,20.375,20.376,20.4604,20.3363,120.34K,0.07%
12/01/2022,20.334,20.3815,20.4492,20.3118,108.19K,-0.20%
13/01/2022,20.333,20.35,20.4245,20.2983,117.00K,0.00%
14/01/2022,20.29,20.346,20.3713,20.2773,123.58K,-0.21%
17/01/2022,20.281,20.3025,20.3625,20.2753,65.17K,-0.04%
18/01/2022,20.396,20.2955,20.4557,20.2764,131.63K,0.57%
19/01/2022,20.502,20.4055,20.5335,20.3216,108.37K,0.52%
20/01/2022,20.529,20.5155,20.5725,20.3829,81.40K,0.13%
21/01/2022,20.451,20.543,20.5578,20.429,94.80K,-0.38%
24/01/2022,20.561,20.488,20.6921,20.437,107.32K,0.54%
25/01/2022,20.6,20.577,20.6971,20.5685,104.96K,0.19%
26/01/2022,20.731,20.6175,20.7796,20.5488,87.65K,0.64%
27/01/2022,20.749,20.7475,20.8114,20.652,98.33K,0.09%
28/01/2022,20.789,20.7655,20.9134,20.7157,95.35K,0.19%
31/01/2022,20.625,20.8195,20.847,20.5895,77.65K,-0.79%
01/02/2022,20.53,20.634,20.6575,20.5,97.83K,-0.46%
02/02/2022,20.563,20.545,20.6485,20.4751,115.03K,0.16%
03/02/2022,20.531,20.574,20.66,20.5123,118.24K,-0.16%
04/02/2022,20.662,20.55,20.791,20.5405,83.12K,0.64%
07/02/2022,20.578,20.6785,20.6989,20.579,81.77K,-0.41%
08/02/2022,20.598,20.5945,20.6882,20.5842,84.04K,0.10%
09/02/2022,20.462,20.614,20.6269,20.4415,68.53K,-0.66%
10/02/2022,20.543,20.4775,20.5925,20.349,92.58K,0.40%
11/02/2022,20.526,20.56,20.6405,20.3618,107.28K,-0.08%
14/02/2022,20.405,20.535,20.5776,20.3865,105.63K,-0.59%
15/02/2022,20.3894,20.421,20.4555,20.3508,79.91K,-0.08%
16/02/2022,20.2703,20.4,20.4144,20.2495,79.37K,-0.58%
17/02/2022,20.284,20.2781,20.3555,20.2318,90.82K,0.07%
18/02/2022,20.28,20.3,20.3381,20.2576,88.45K,-0.02%
21/02/2022,20.295,20.31,20.3325,20.2489,72.32K,0.07%
22/02/2022,20.289,20.3095,20.3772,20.2682,103.18K,-0.03%
23/02/2022,20.226,20.305,20.3111,20.1565,86.64K,-0.31%
24/02/2022,20.541,20.239,20.79,20.2344,145.46K,1.56%
25/02/2022,20.335,20.5545,20.5842,20.3215,104.56K,-1.00%
28/02/2022,20.461,20.355,20.6254,20.3171,112.18K,0.62%
01/03/2022,20.635,20.47,20.681,20.3909,102.32K,0.85%
02/03/2022,20.593,20.657,20.8005,20.5777,106.16K,-0.20%
03/03/2022,20.6336,20.6175,20.757,20.6077,96.24K,0.20%
04/03/2022,20.935,20.6374,20.975,20.6357,107.32K,1.46%
07/03/2022,21.3,20.945,21.3725,20.9263,108.68K,1.74%
08/03/2022,21.369,21.315,21.4687,21.2045,112.76K,0.32%
09/03/2022,20.892,21.3765,21.385,20.856,100.06K,-2.23%
10/03/2022,20.925,20.911,21.0686,20.8832,76.62K,0.16%
11/03/2022,20.897,20.939,21.0541,20.844,79.23K,-0.13%
14/03/2022,20.9,20.9325,20.9823,20.831,83.41K,0.01%
15/03/2022,20.82,20.92,20.9394,20.8186,79.30K,-0.38%
16/03/2022,20.632,20.8345,20.853,20.5968,83.18K,-0.90%
17/03/2022,20.515,20.639,20.6741,20.4984,82.61K,-0.57%
18/03/2022,20.34,20.5215,20.5555,20.352,81.21K,-0.85%
21/03/2022,20.3682,20.386,20.4156,20.2672,67.58K,0.14%
22/03/2022,20.27,20.3735,20.4223,20.2495,72.31K,-0.48%
23/03/2022,20.2208,20.2845,20.2987,20.155,67.01K,-0.24%
24/03/2022,20.075,20.2199,20.2451,20.0705,72.42K,-0.72%
25/03/2022,20.02,20.0915,20.1008,19.9085,75.98K,-0.27%
28/03/2022,20.11,20.035,20.1905,20.0129,83.54K,0.45%
29/03/2022,19.964,20.1205,20.143,19.9121,79.20K,-0.73%
30/03/2022,19.856,19.979,19.9915,19.814,78.12K,-0.54%
31/03/2022,19.845,19.8745,19.9725,19.8186,76.37K,-0.06%
01/04/2022,19.835,19.8695,19.935,19.747,71.42K,-0.05%
04/04/2022,19.788,19.8815,19.8875,19.7255,62.79K,-0.24%
05/04/2022,19.993,19.8055,20.0155,19.762,72.41K,1.04%
06/04/2022,20.16,20.0015,20.1971,19.9715,88.55K,0.84%
07/04/2022,20.121,20.1725,20.1945,20.071,82.80K,-0.19%
08/04/2022,20.02,20.1385,20.1905,20.018,70.62K,-0.50%
11/04/2022,19.929,20.0575,20.1257,19.8937,79.10K,-0.45%
12/04/2022,19.787,19.9407,19.9566,19.774,80.98K,-0.71%
13/04/2022,19.773,19.803,19.8365,19.7406,76.81K,-0.07%
14/04/2022,19.9629,19.789,20.0286,19.7307,78.80K,0.96%
15/04/2022,19.9405,19.9682,19.9897,19.9277,13.74K,-0.11%
18/04/2022,19.815,19.962,20.0102,19.8144,61.11K,-0.63%
19/04/2022,20.006,19.8275,20.088,19.7615,85.96K,0.96%
20/04/2022,19.983,20.0235,20.076,19.9442,85.55K,-0.11%
21/04/2022,20.16,19.9915,20.241,19.9779,96.16K,0.89%
22/04/2022,20.218,20.1735,20.379,20.1615,92.96K,0.29%
25/04/2022,20.204,20.2385,20.4876,20.1615,100.76K,-0.07%
26/04/2022,20.423,20.2165,20.465,20.191,88.82K,1.08%
27/04/2022,20.3759,20.4365,20.5386,20.3218,101.29K,-0.23%
28/04/2022,20.436,20.3812,20.645,20.3468,96.69K,0.29%
29/04/2022,20.411,20.448,20.4737,20.2855,101.17K,-0.12%
02/05/2022,20.462,20.403,20.5131,20.3393,94.30K,0.25%
03/05/2022,20.277,20.4795,20.4897,20.261,91.68K,-0.90%
04/05/2022,20.014,20.2915,20.3102,19.997,87.62K,-1.30%
05/05/2022,20.222,20.0285,20.319,20.0049,111.99K,1.04%
06/05/2022,20.135,20.2385,20.2998,20.07,126.23K,-0.43%
09/05/2022,20.38,20.1775,20.4095,20.1603,123.77K,1.22%
10/05/2022,20.384,20.3945,20.4404,20.272,130.41K,0.02%
11/05/2022,20.305,20.392,20.4684,20.227,113.75K,-0.39%
12/05/2022,20.2424,20.3175,20.4771,20.2314,127.51K,-0.31%
13/05/2022,20.088,20.2479,20.257,20.0779,103.33K,-0.76%
16/05/2022,20.02,20.1025,20.1861,20.0187,85.90K,-0.34%
17/05/2022,19.93,20.0283,20.0427,19.9261,87.19K,-0.45%
18/05/2022,20.029,19.94,20.0823,19.8703,87.54K,0.50%
19/05/2022,19.922,20.0465,20.0755,19.8659,106.42K,-0.53%
20/05/2022,19.851,19.936,19.9638,19.8275,95.71K,-0.36%
23/05/2022,19.853,19.862,19.9105,19.772,89.70K,0.01%
24/05/2022,19.831,19.8675,19.9443,19.7904,93.04K,-0.11%
25/05/2022,19.818,19.843,19.9295,19.788,90.62K,-0.07%
26/05/2022,19.7622,19.8325,19.868,19.7595,81.34K,-0.28%
27/05/2022,19.565,19.767,19.7926,19.5495,80.71K,-1.00%
30/05/2022,19.545,19.5895,19.606,19.4125,54.31K,-0.10%
31/05/2022,19.6525,19.5556,19.74,19.5344,80.75K,0.55%
01/06/2022,19.684,19.6574,19.774,19.603,77.64K,0.16%
02/06/2022,19.52,19.696,19.729,19.518,63.79K,-0.83%
03/06/2022,19.5565,19.532,19.614,19.5,64.14K,0.19%
06/06/2022,19.56,19.574,19.635,19.47,69.63K,0.02%
07/06/2022,19.58,19.5731,19.645,19.5096,85.52K,0.10%
08/06/2022,19.56,19.5865,19.6877,19.555,72.71K,-0.10%
09/06/2022,19.657,19.576,19.6965,19.5318,73.83K,0.50%
10/06/2022,19.956,19.674,20.002,19.6187,81.86K,1.52%
13/06/2022,20.4538,19.987,20.5208,19.965,97.38K,2.49%
14/06/2022,20.579,20.4576,20.6916,20.3524,98.26K,0.61%
15/06/2022,20.245,20.5945,20.6985,20.2115,93.83K,-1.62%
16/06/2022,20.4,20.2578,20.7045,20.2176,108.92K,0.77%
17/06/2022,20.329,20.4095,20.5826,20.2981,108.71K,-0.35%
20/06/2022,20.276,20.346,20.3792,20.2227,70.30K,-0.26%
21/06/2022,20.115,20.288,20.29,20.115,72.47K,-0.79%
22/06/2022,20.0442,20.1235,20.2491,19.9979,81.45K,-0.35%
23/06/2022,20.001,20.0496,20.1442,19.9765,96.98K,-0.22%
24/06/2022,19.85,20.015,20.0889,19.8263,85.78K,-0.75%
27/06/2022,19.91,19.8775,19.965,19.8192,80.42K,0.30%
28/06/2022,20.122,19.9235,20.175,19.871,91.79K,1.06%
29/06/2022,20.111,20.136,20.2104,20.0714,90.91K,-0.05%
30/06/2022,20.089,20.1275,20.2661,20.0612,92.61K,-0.11%
01/07/2022,20.251,20.1035,20.467,20.0875,101.91K,0.81%
04/07/2022,20.26,20.2645,20.344,20.2136,60.26K,0.04%
05/07/2022,20.5162,20.2755,20.625,20.2334,101.70K,1.26%
06/07/2022,20.6517,20.5209,20.787,20.4904,106.69K,0.66%
07/07/2022,20.503,20.6563,20.6816,20.4773,88.15K,-0.72%
08/07/2022,20.443,20.5155,20.5888,20.3654,93.71K,-0.29%
11/07/2022,20.729,20.4795,20.798,20.4535,86.80K,1.40%
12/07/2022,20.8482,20.74,20.9312,20.726,92.97K,0.58%
13/07/2022,20.721,20.8535,20.9968,20.6399,85.05K,-0.61%
14/07/2022,20.79,20.7305,21.0566,20.7205,97.06K,0.33%
15/07/2022,20.522,20.801,20.8936,20.5229,95.23K,-1.29%
18/07/2022,20.457,20.53,20.543,20.3283,90.54K,-0.32%
19/07/2022,20.5164,20.4675,20.5305,20.3168,91.83K,0.29%
20/07/2022,20.532,20.5217,20.5946,20.4459,94.38K,0.08%
21/07/2022,20.617,20.5495,20.7015,20.4762,120.90K,0.41%
22/07/2022,20.526,20.631,20.7261,20.4905,107.10K,-0.44%
25/07/2022,20.46,20.55,20.5907,20.399,89.75K,-0.32%
26/07/2022,20.444,20.473,20.541,20.411,90.35K,-0.08%
27/07/2022,20.395,20.457,20.5785,20.301,90.90K,-0.24%
28/07/2022,20.265,20.4032,20.4536,20.268,102.66K,-0.64%
29/07/2022,20.35,20.28,20.423,20.2058,92.61K,0.42%
01/08/2022,20.369,20.383,20.4281,20.2383,85.40K,0.09%
02/08/2022,20.773,20.3845,20.8335,20.3792,106.14K,1.98%
03/08/2022,20.456,20.789,20.8245,20.4242,98.86K,-1.53%
04/08/2022,20.326,20.473,20.504,20.2885,88.32K,-0.64%
05/08/2022,20.413,20.3435,20.4922,20.3141,84.12K,0.43%
08/08/2022,20.245,20.414,20.4408,20.241,69.77K,-0.82%
09/08/2022,20.218,20.2515,20.3055,20.1975,73.32K,-0.13%
10/08/2022,20.016,20.2315,20.2757,19.9113,84.38K,-1.00%
11/08/2022,19.928,20.0305,20.0491,19.9005,87.32K,-0.44%
12/08/2022,19.829,19.9415,19.9779,19.813,76.09K,-0.50%
15/08/2022,19.823,19.8505,20.0113,19.811,76.74K,-0.03%
16/08/2022,19.897,19.8365,19.976,19.8151,78.05K,0.37%
17/08/2022,19.97,19.911,20.0936,19.8925,85.41K,0.37%
18/08/2022,20.104,19.9825,20.1805,19.9289,83.99K,0.67%
19/08/2022,20.15,20.1215,20.2689,20.1173,81.10K,0.23%
22/08/2022,20.133,20.182,20.2484,20.115,82.28K,-0.08%
23/08/2022,19.971,20.142,20.1679,19.9518,95.84K,-0.80%
24/08/2022,19.885,19.9795,20.011,19.8787,83.33K,-0.43%
25/08/2022,19.914,19.8945,19.9865,19.8499,81.39K,0.15%
26/08/2022,20.015,19.9315,20.039,19.8695,92.68K,0.51%
29/08/2022,20.004,20.044,20.1534,19.9646,98.79K,-0.05%
30/08/2022,20.145,20.0215,20.2095,19.9118,108.77K,0.70%
31/08/2022,20.1348,20.1527,20.2428,20.079,103.28K,-0.05%
01/09/2022,20.168,20.14,20.2955,20.136,107.10K,0.16%
02/09/2022,19.929,20.182,20.2041,19.925,95.08K,-1.19%
05/09/2022,19.9842,19.9665,20.0285,19.9425,70.79K,0.28%
06/09/2022,20.118,20.0046,20.1825,19.9464,97.23K,0.67%
07/09/2022,19.966,20.1325,20.1887,19.9612,108.09K,-0.76%
08/09/2022,19.953,19.979,20.1055,19.9445,99.05K,-0.07%
09/09/2022,19.876,19.9675,19.9797,19.8653,105.09K,-0.39%
12/09/2022,19.821,19.8925,19.897,19.7518,86.31K,-0.28%
13/09/2022,20.066,19.8375,20.1092,19.7854,110.76K,1.24%
14/09/2022,19.942,20.0795,20.096,19.9075,115.34K,-0.62%
15/09/2022,20.06,19.959,20.098,19.9455,124.05K,0.59%
16/09/2022,20.03,20.0765,20.1635,20.0135,95.63K,-0.15%
19/09/2022,19.91,20.041,20.162,19.905,105.66K,-0.60%
20/09/2022,19.983,19.9255,20.085,19.9023,97.55K,0.37%
21/09/2022,20.004,20.0005,20.095,19.8795,142.10K,0.11%
22/09/2022,19.931,20.021,20.082,19.8403,128.36K,-0.36%
23/09/2022,20.179,19.9465,20.2665,19.9062,140.76K,1.24%
26/09/2022,20.396,20.2268,20.454,20.194,154.72K,1.08%
27/09/2022,20.359,20.4105,20.435,20.2612,154.37K,-0.18%
28/09/2022,20.116,20.377,20.581,20.1155,160.42K,-1.19%
29/09/2022,20.161,20.1325,20.2792,20.1109,167.10K,0.22%
30/09/2022,20.14,20.1695,20.201,20.049,148.12K,-0.10%
03/10/2022,20.02,20.1475,20.1674,19.952,150.46K,-0.60%
04/10/2022,19.958,20.03,20.0504,19.9475,145.96K,-0.31%
05/10/2022,20.052,19.9665,20.157,19.9429,137.94K,0.47%
06/10/2022,20.105,20.0685,20.1595,20.0163,145.31K,0.26%
07/10/2022,20.02,20.123,20.1475,19.988,138.56K,-0.42%
10/10/2022,19.9551,20.0465,20.0618,19.9395,132.87K,-0.32%
11/10/2022,20.0786,19.9666,20.115,19.9325,138.00K,0.62%
12/10/2022,19.978,20.0846,20.1172,19.967,143.37K,-0.50%
13/10/2022,19.968,19.9955,20.1605,19.9485,136.09K,-0.05%
14/10/2022,20.071,19.983,20.1069,19.965,143.41K,0.52%
17/10/2022,19.98,20.061,20.0655,19.9692,108.37K,-0.45%
18/10/2022,20.027,19.9975,20.069,19.958,122.19K,0.24%
19/10/2022,20.1,20.032,20.1775,20.0114,125.06K,0.36%
20/10/2022,20.027,20.1095,20.1618,20.0205,125.47K,-0.36%
21/10/2022,19.909,20.038,20.14,19.8845,136.77K,-0.59%
24/10/2022,19.922,19.9165,20.0085,19.8979,135.85K,0.07%
25/10/2022,19.865,19.9375,19.9478,19.8495,103.11K,-0.29%
26/10/2022,19.926,19.882,19.9835,19.8105,115.79K,0.31%
27/10/2022,19.825,19.941,20.0392,19.8095,116.53K,-0.51%
28/10/2022,19.786,19.8338,19.8955,19.7805,118.47K,-0.20%
31/10/2022,19.794,19.8225,19.92,19.7915,91.95K,0.04%
01/11/2022,19.74,19.811,19.8445,19.6785,102.72K,-0.27%
02/11/2022,19.65,19.749,19.7695,19.5045,108.67K,-0.46%
03/11/2022,19.635,19.675,19.7813,19.629,113.69K,-0.08%
04/11/2022,19.501,19.6475,19.6773,19.4585,118.54K,-0.68%
07/11/2022,19.441,19.531,19.5783,19.4295,111.48K,-0.31%
08/11/2022,19.513,19.4545,19.575,19.4324,105.96K,0.37%
09/11/2022,19.567,19.5265,19.6365,19.5077,116.48K,0.28%
10/11/2022,19.31,19.5785,19.6021,19.3117,122.92K,-1.31%
11/11/2022,19.495,19.3169,19.595,19.2638,121.11K,0.96%
14/11/2022,19.339,19.535,19.5748,19.3169,114.10K,-0.80%
15/11/2022,19.354,19.354,19.4745,19.2435,127.30K,0.08%
16/11/2022,19.338,19.3635,19.4053,19.282,109.95K,-0.08%
17/11/2022,19.407,19.3485,19.4775,19.3104,104.80K,0.36%
18/11/2022,19.435,19.4235,19.5385,19.3818,98.10K,0.14%
21/11/2022,19.538,19.4545,19.5935,19.4133,91.93K,0.53%
22/11/2022,19.419,19.546,19.5735,19.4132,88.53K,-0.61%
23/11/2022,19.354,19.435,19.4546,19.329,79.61K,-0.33%
24/11/2022,19.367,19.3665,19.4,19.3391,67.75K,0.07%
25/11/2022,19.33,19.3835,19.4245,19.3045,75.80K,-0.19%
28/11/2022,19.295,19.3193,19.37,19.2915,90.67K,-0.18%
29/11/2022,19.216,19.308,19.3249,19.0403,103.01K,-0.41%
30/11/2022,19.251,19.233,19.4635,19.1938,107.72K,0.18%
01/12/2022,19.123,19.268,19.3485,19.115,114.31K,-0.66%
02/12/2022,19.374,19.131,19.4465,19.1075,111.63K,1.31%
05/12/2022,19.726,19.404,19.866,19.3478,104.95K,1.82%
06/12/2022,19.746,19.737,19.865,19.6276,105.31K,0.10%
07/12/2022,19.657,19.758,19.8339,19.626,105.02K,-0.45%
08/12/2022,19.6126,19.667,19.745,19.607,99.46K,-0.23%
09/12/2022,19.763,19.6248,19.8425,19.6131,103.00K,0.77%
12/12/2022,19.844,19.763,19.9191,19.7307,82.85K,0.41%
13/12/2022,19.51,19.8565,19.8848,19.516,106.46K,-1.68%
14/12/2022,19.604,19.528,19.765,19.5152,114.15K,0.48%
15/12/2022,19.748,19.619,19.859,19.6115,107.01K,0.73%
16/12/2022,19.77,19.759,19.8855,19.7396,102.78K,0.11%
19/12/2022,19.792,19.783,19.8415,19.7089,90.96K,0.11%
20/12/2022,19.743,19.797,19.9025,19.6772,103.97K,-0.25%
21/12/2022,19.6646,19.7691,19.7957,19.6336,91.29K,-0.40%
